time,type,traffic_flow
191.4,UDP,4936
191.5,UDP,5005
191.6,UDP,4782
191.7,UDP,3836
191.8,UDP,4797
191.9,UDP,3581
192.0,UDP,5891
192.1,UDP,4009
192.2,UDP,3723
192.3,UDP,3501
192.4,UDP,4051
192.5,UDP,4126
192.6,UDP,2656
192.7,UDP,2858
192.8,UDP,3564
192.9,UDP,2590
193.0,UDP,2672
193.1,UDP,3025
193.2,UDP,3202
193.3,UDP,2590
193.4,UDP,2999
193.5,UDP,3026
193.6,UDP,2818
193.7,UDP,2895
193.8,UDP,3333
193.9,UDP,2702
194.0,UDP,2903
194.1,UDP,2552
194.2,UDP,2810
194.3,UDP,2373
194.4,UDP,3093
194.5,UDP,3007
194.6,UDP,1953
194.7,UDP,3259
194.8,UDP,2899
194.9,UDP,2698
195.0,UDP,3127
195.1,UDP,2602
195.2,UDP,3270
195.3,UDP,2278
195.4,UDP,2714
195.5,UDP,3344
195.6,UDP,2606
195.7,UDP,2689
195.8,UDP,2990
195.9,UDP,2638
196.0,UDP,2775
196.1,UDP,2543
196.2,UDP,2812
196.3,UDP,2615
196.4,UDP,2860
196.5,UDP,3217
196.6,UDP,2752
196.7,UDP,2556
196.8,UDP,3266
196.9,UDP,1178
197.0,TCP,1004
197.0,UDP,1375
197.1,TCP,3345
197.1,UDP,1402
197.2,TCP,1696
197.2,UDP,1586
197.3,UDP,2735
197.4,TCP,644
197.4,UDP,2962
197.5,TCP,3603
197.5,UDP,2064
197.6,TCP,54
197.6,UDP,1452
197.7,TCP,54
197.7,UDP,1452
197.8,UDP,1936
197.9,UDP,1452
198.0,UDP,1452
198.1,TCP,2496
198.1,UDP,1452
198.2,TCP,162
198.2,UDP,1694
198.3,UDP,1694
198.4,UDP,1452
198.5,UDP,1452
198.6,UDP,1452
198.7,UDP,1452
198.8,UDP,1694
198.9,UDP,1694
199.0,UDP,1452
199.1,TCP,54
199.1,UDP,1694
199.2,UDP,1452
199.3,UDP,1694
199.4,UDP,1452
199.5,UDP,1452
199.6,UDP,1452
199.7,UDP,1452
199.8,UDP,1452
199.9,UDP,1936
200.0,UDP,1452
200.1,UDP,1452
200.2,UDP,1694
200.3,UDP,1452
200.4,UDP,1452
200.5,UDP,1694
200.6,UDP,1452
200.7,UDP,1452
200.8,UDP,1452
200.9,UDP,1452
201.0,UDP,1694
201.1,UDP,1694
201.2,UDP,1452
201.3,UDP,1452
201.4,UDP,1452
201.5,UDP,1694
201.6,UDP,1694
201.7,UDP,1452
201.8,UDP,1452
201.9,UDP,1452
202.0,UDP,242
203.6,TCP,68
207.1,TCP,1162
207.2,TCP,636
239.5,TCP,68
248.7,TCP,433
259.3,TCP,163
293.9,TCP,236
303.4,TCP,139
304.3,TCP,1334
304.4,TCP,1359
304.5,TCP,66
311.0,TCP,436
311.1,TCP,6825
311.2,TCP,54
311.7,TCP,74
311.8,TCP,10928
311.9,TCP,7712
312.0,TCP,27104
312.1,TCP,7666
312.2,TCP,50559
312.3,TCP,18661
312.4,TCP,14495
312.5,TCP,927
312.7,TCP,8993
312.8,TCP,434
312.9,TCP,1246
313.3,TCP,969
313.4,TCP,5828
313.5,TCP,2532
313.6,TCP,4050
313.7,TCP,3632
313.8,TCP,282
314.0,TCP,1246
314.4,TCP,1192
314.5,TCP,54
314.6,TCP,250
315.3,TCP,74
315.4,TCP,140
