time,type,traffic_flow
277.2,TCP,22715
277.2,UDP,1122
277.3,TCP,112907
277.3,UDP,300
277.4,TCP,67836
277.4,UDP,310
277.5,TCP,59876
277.5,UDP,381
277.6,TCP,53116
277.6,UDP,821
277.7,TCP,2089
277.8,TCP,5235
277.9,TCP,743
278.0,TCP,2217
278.0,UDP,280
278.8,TCP,66
279.1,TCP,74
279.1,UDP,280
279.2,TCP,16384
279.3,TCP,2550
279.4,TCP,63674
279.5,TCP,77830
279.6,TCP,14936
279.7,TCP,86374
279.8,TCP,171
279.9,TCP,2779
280.0,TCP,16729
280.1,TCP,19543
280.2,TCP,26665
280.3,TCP,17554
280.4,TCP,751
280.5,TCP,5149
280.6,TCP,11456
280.6,UDP,75
280.7,TCP,66
280.8,UDP,262
280.9,UDP,88
281.0,TCP,74
281.1,TCP,197
281.2,TCP,301
281.4,TCP,405
281.9,TCP,1577
281.9,UDP,337
282.0,TCP,7382
282.0,UDP,88
282.1,TCP,4394
282.1,UDP,1066
282.2,TCP,23881
282.2,UDP,344
282.3,TCP,60579
282.3,UDP,344
282.4,TCP,66
282.4,UDP,71
282.5,TCP,14190
282.5,UDP,156
282.6,TCP,224904
282.7,TCP,352220
282.8,TCP,681311
282.9,TCP,730900
283.0,TCP,680711
283.1,TCP,607790
283.2,TCP,647319
283.3,TCP,651493
283.4,TCP,596098
283.5,TCP,671724
283.6,TCP,670086
283.7,TCP,680912
283.8,TCP,442336
283.9,TCP,597644
284.0,TCP,575110
284.1,TCP,467416
284.1,UDP,140
284.2,TCP,617628
284.2,UDP,446
284.3,TCP,415491
284.4,TCP,488365
284.5,TCP,543746
284.5,UDP,573
284.6,TCP,545387
284.6,UDP,496
284.7,TCP,496866
284.8,TCP,526507
284.9,TCP,593663
285.0,TCP,543710
285.1,TCP,354554
285.2,TCP,559277
285.3,TCP,174564
285.4,TCP,343347
285.5,TCP,360113
285.6,TCP,232431
285.7,TCP,913
285.7,UDP,369
285.8,UDP,86
286.5,TCP,54
286.8,TCP,816
286.8,UDP,455
286.9,TCP,54
287.0,TCP,64928
287.1,TCP,37868
287.1,UDP,372
287.2,TCP,132096
287.3,TCP,56152
287.3,UDP,297
287.4,TCP,14835
287.4,UDP,418
287.5,TCP,21080
287.5,UDP,646
287.6,TCP,7178
287.6,UDP,176
287.7,TCP,110721
287.7,UDP,76
287.8,TCP,188898
287.9,TCP,191826
288.0,TCP,320961
288.1,TCP,91018
288.2,TCP,1183
288.3,TCP,1160
288.4,TCP,54
288.4,UDP,163
288.5,TCP,74
288.6,TCP,112
288.6,UDP,87
288.7,TCP,896
288.7,UDP,108
288.8,TCP,2629
288.8,UDP,278
288.9,TCP,1895
289.2,TCP,66
289.3,TCP,66
289.6,UDP,70
289.7,TCP,998
289.7,UDP,174
289.8,TCP,2495
290.0,TCP,1020
290.0,UDP,74
290.1,TCP,5236
290.1,UDP,362
290.2,UDP,354
290.6,TCP,120
291.2,TCP,74
291.2,UDP,342
291.3,TCP,8058
291.4,TCP,9046
291.5,TCP,46431
291.5,UDP,416
291.6,TCP,191473
291.7,TCP,31453
291.8,TCP,128477
291.9,TCP,16742
292.0,TCP,59302
292.0,UDP,75
292.1,TCP,3780
292.2,TCP,37736
292.2,UDP,264
292.4,TCP,38623
292.6,TCP,390
292.8,TCP,765
292.8,UDP,154
292.9,TCP,8822
293.0,TCP,1184
293.1,TCP,54
294.0,TCP,2189
294.1,TCP,2303
294.2,UDP,88
294.7,TCP,54
295.1,TCP,162
295.2,TCP,162
295.2,UDP,176
295.6,TCP,139
295.7,TCP,108
297.9,TCP,1316
297.9,UDP,68
298.0,TCP,3537
298.0,UDP,147
298.1,TCP,1250
298.2,TCP,242
298.2,UDP,79
298.8,TCP,54
300.4,TCP,54
300.5,TCP,54
300.8,TCP,139
301.9,TCP,139
302.0,TCP,174
302.9,TCP,240
303.0,TCP,193
303.6,TCP,54
304.6,TCP,108
307.5,TCP,193
307.6,TCP,301
307.8,TCP,380
307.9,TCP,3439
307.9,UDP,78
308.0,TCP,26800
308.0,UDP,1832
308.1,TCP,18238
308.2,TCP,79112
308.3,TCP,53764
308.4,TCP,42199
308.5,TCP,81559
308.6,TCP,25751
308.7,TCP,94
308.8,TCP,148
313.1,TCP,54
314.8,UDP,233
314.9,TCP,4696
314.9,UDP,2613
315.0,TCP,7473
315.0,UDP,218
315.1,TCP,1544
315.1,UDP,585
315.2,TCP,2017
315.2,UDP,596
315.3,TCP,2008
315.4,TCP,444
315.7,TCP,202
315.7,UDP,370
315.8,TCP,802
315.9,TCP,282
316.2,TCP,550
316.2,UDP,293
316.4,TCP,487
316.4,UDP,340
316.5,TCP,604
316.6,TCP,54
316.7,TCP,324
316.8,TCP,54
316.9,TCP,162
317.0,TCP,66
317.6,TCP,287
317.6,UDP,464
317.7,TCP,875
317.7,UDP,86
318.3,TCP,128
318.3,UDP,591
318.4,TCP,590
318.5,TCP,697
318.5,UDP,411
318.6,TCP,54
318.7,TCP,1117
318.7,UDP,514
318.8,TCP,54
318.9,TCP,162
318.9,UDP,401
319.0,UDP,89
319.2,TCP,66
319.8,UDP,312
320.7,UDP,87
320.8,UDP,248
321.0,UDP,288
321.2,UDP,87
321.3,TCP,66
321.8,TCP,54
321.8,UDP,87
321.9,UDP,147
322.0,UDP,72
322.1,TCP,270
322.1,UDP,366
322.3,TCP,54
322.3,UDP,87
322.8,TCP,54
323.0,UDP,264
323.1,TCP,162
323.1,UDP,394
323.6,TCP,66
324.1,UDP,176
324.2,UDP,252
325.1,UDP,85
325.2,UDP,170
325.3,UDP,437
325.4,TCP,54
325.6,UDP,165
326.2,UDP,256
326.4,TCP,54
326.4,UDP,86
326.5,TCP,54
327.4,TCP,2261
327.4,UDP,86
327.5,TCP,2175
328.2,TCP,278
328.7,TCP,54
329.0,TCP,108
329.2,TCP,162
329.4,TCP,132
329.7,TCP,54
330.0,TCP,54
330.1,TCP,54
330.2,TCP,108
330.5,TCP,54
331.3,TCP,162
331.8,TCP,66
333.5,TCP,1448
333.5,UDP,68
333.6,TCP,4589
333.6,UDP,147
333.7,TCP,66
333.7,UDP,79
335.6,TCP,66
337.3,TCP,108
337.4,TCP,162
337.5,TCP,378
338.9,TCP,278
339.7,TCP,85
342.0,TCP,385
342.1,TCP,2706
342.2,TCP,14623
342.3,TCP,65017
342.4,TCP,24048
342.5,TCP,29479
342.6,TCP,162
342.7,TCP,355
342.8,TCP,108
342.9,TCP,193
343.0,TCP,54
343.2,TCP,242
343.3,TCP,162
344.3,TCP,54
344.9,TCP,54
345.0,TCP,162
345.2,TCP,185
345.6,TCP,185
345.7,TCP,54
345.9,TCP,54
346.2,TCP,54
346.3,TCP,54
347.4,TCP,449
347.4,UDP,78
347.5,TCP,875
347.5,UDP,362
347.6,TCP,66
347.7,TCP,120
347.8,TCP,162
348.3,TCP,139
348.4,TCP,108
348.5,UDP,493
348.6,UDP,86
348.8,TCP,132
349.3,UDP,86
349.6,UDP,162
349.7,UDP,378
350.0,TCP,66
350.2,TCP,278
350.3,TCP,348
350.6,TCP,139
350.7,TCP,417
350.8,TCP,630
350.8,UDP,307
351.7,UDP,86
351.9,UDP,88
352.2,TCP,54
352.3,TCP,54
352.8,TCP,1571
352.9,TCP,1841
353.8,TCP,242
355.2,TCP,66
355.3,TCP,66
355.4,TCP,108
359.8,TCP,2376
359.8,UDP,1385
359.9,TCP,4061
359.9,UDP,326
360.0,TCP,3493
360.1,TCP,819
360.2,TCP,3286
360.3,TCP,7545
360.3,UDP,477
360.4,TCP,1039
360.5,TCP,193
360.6,TCP,54
360.9,TCP,193
362.8,UDP,162
362.9,TCP,14857
362.9,UDP,486
363.0,TCP,7676
363.1,TCP,7023
363.1,UDP,445
363.2,TCP,9970
363.3,TCP,26707
363.4,TCP,1865
363.7,UDP,442
363.8,TCP,3232
363.8,UDP,3010
363.9,TCP,24863
364.0,TCP,282
364.0,UDP,85
364.1,UDP,126
364.3,TCP,54
364.3,UDP,260
364.4,UDP,1324
364.5,TCP,10122
364.6,TCP,5238
