time,type,traffic_flow
101.4,UDP,66
101.5,UDP,367
101.8,UDP,387
102.0,UDP,766
102.2,UDP,505
102.4,TCP,222
102.4,UDP,233
102.5,TCP,54
102.5,UDP,273
103.0,UDP,142
103.1,UDP,131
103.2,UDP,228
103.6,UDP,273
104.1,UDP,890
104.3,UDP,265
104.6,UDP,273
104.8,UDP,206
105.1,UDP,273
105.2,TCP,1053
105.4,TCP,222
105.5,TCP,54
105.6,UDP,273
105.9,UDP,102
106.1,UDP,273
106.5,UDP,102
106.7,UDP,730
106.8,UDP,351
106.9,UDP,101
107.0,UDP,493
107.2,TCP,191
107.2,UDP,273
107.3,TCP,326
107.7,UDP,273
107.8,UDP,206
108.2,UDP,273
108.4,TCP,111
108.5,TCP,219
108.7,TCP,247
108.7,UDP,273
109.0,TCP,247
109.2,UDP,273
109.5,TCP,271
109.7,TCP,494
109.8,UDP,433
110.3,UDP,273
110.4,TCP,333
110.5,TCP,1410
110.8,TCP,663
110.8,UDP,479
110.9,TCP,1156
111.1,UDP,512
111.3,UDP,785
111.4,TCP,637
111.5,TCP,165
111.5,UDP,512
111.7,UDP,512
111.8,UDP,454
111.9,UDP,512
112.0,UDP,710
112.1,UDP,512
112.3,UDP,785
112.5,UDP,512
112.7,UDP,512
112.8,UDP,273
112.9,UDP,512
113.3,UDP,273
113.8,UDP,206
113.9,TCP,1743
113.9,UDP,614
114.0,TCP,500
114.4,TCP,111
114.4,UDP,273
114.5,TCP,219
114.9,UDP,273
115.0,UDP,160
115.1,TCP,1930
115.2,TCP,420
115.4,UDP,794
115.5,TCP,333
115.6,TCP,720
115.6,UDP,233
115.9,UDP,273
116.4,UDP,273
116.7,TCP,111
116.8,TCP,501
116.8,UDP,308
116.9,UDP,273
117.0,UDP,493
117.4,UDP,273
117.5,TCP,276
117.5,UDP,102
117.8,UDP,351
117.9,TCP,784
117.9,UDP,142
118.0,TCP,162
118.0,UDP,131
118.1,UDP,101
118.5,UDP,273
118.6,UDP,160
119.0,UDP,273
119.2,TCP,308
