time,type,traffic_flow
256.3,TCP,276
256.6,TCP,597
257.8,UDP,87
257.9,UDP,169
258.0,UDP,82
258.1,UDP,169
258.2,UDP,169
258.4,TCP,2088
258.4,UDP,316
258.5,TCP,252
258.5,UDP,775
258.6,UDP,169
259.2,TCP,597
259.2,UDP,1271
259.3,UDP,455
259.4,TCP,437
260.9,UDP,87
261.0,UDP,251
261.1,UDP,169
261.2,TCP,276
261.3,UDP,169
261.4,UDP,169
261.6,UDP,338
261.7,UDP,511
262.2,UDP,87
262.3,UDP,1184
262.4,UDP,455
263.9,UDP,169
264.0,UDP,169
264.1,UDP,169
264.4,TCP,139
264.4,UDP,169
264.5,TCP,54
264.5,UDP,169
264.7,UDP,338
264.8,TCP,247
264.8,UDP,338
264.9,UDP,173
265.5,TCP,572
265.5,UDP,738
265.6,UDP,806
265.8,UDP,91
266.2,TCP,276
266.6,TCP,383
266.7,TCP,54
266.7,UDP,91
266.9,TCP,629
266.9,UDP,169
267.0,UDP,169
267.2,UDP,169
267.5,TCP,421
267.5,UDP,169
267.6,UDP,169
267.7,UDP,276
267.8,TCP,3295
267.8,UDP,507
267.9,TCP,54
268.0,UDP,169
268.1,UDP,173
268.3,TCP,279
268.3,UDP,147
268.6,UDP,169
268.7,UDP,1284
268.8,UDP,273
269.0,TCP,613
270.0,UDP,338
270.1,TCP,324
270.2,UDP,169
270.6,UDP,169
270.7,TCP,193
270.7,UDP,169
270.8,TCP,54
270.9,UDP,507
271.1,UDP,169
271.2,TCP,276
271.3,UDP,173
271.8,UDP,169
271.9,UDP,1466
272.0,UDP,91
273.0,UDP,169
273.1,TCP,773
273.1,UDP,169
273.2,UDP,87
273.3,UDP,82
273.6,UDP,87
273.8,UDP,251
273.9,UDP,169
274.1,UDP,169
274.2,TCP,193
274.2,UDP,169
274.3,TCP,54
274.5,UDP,251
274.9,UDP,178
275.0,UDP,82
275.1,UDP,1466
275.2,UDP,91
276.0,UDP,87
276.1,UDP,251
276.2,TCP,276
276.3,UDP,169
276.7,UDP,87
276.8,UDP,82
276.9,UDP,169
277.0,UDP,169
277.2,UDP,169
277.4,UDP,169
277.6,UDP,169
277.7,UDP,173
278.1,UDP,87
278.2,UDP,82
278.3,TCP,700
278.3,UDP,1613
278.4,UDP,91
279.0,UDP,87
279.1,UDP,251
279.3,UDP,87
279.4,UDP,82
279.8,UDP,87
279.9,UDP,82
280.0,UDP,169
280.1,UDP,169
280.3,UDP,169
280.4,TCP,165
280.5,UDP,169
280.7,UDP,169
280.9,UDP,173
281.2,TCP,222
281.2,UDP,169
281.3,TCP,54
281.5,UDP,1193
281.6,UDP,364
282.1,UDP,87
282.2,UDP,251
282.4,UDP,87
282.5,UDP,82
282.8,TCP,575
282.9,TCP,54
282.9,UDP,169
283.1,UDP,169
283.2,UDP,169
283.4,UDP,87
283.5,UDP,82
283.6,UDP,169
283.7,UDP,169
283.9,UDP,173
284.3,TCP,351
284.4,TCP,239
284.4,UDP,169
284.5,UDP,738
284.6,UDP,819
285.1,UDP,169
285.2,UDP,169
285.4,UDP,87
285.5,UDP,82
286.0,UDP,169
286.1,TCP,165
286.2,TCP,276
286.2,UDP,169
286.3,UDP,169
286.5,UDP,87
286.7,UDP,251
286.8,UDP,169
287.1,UDP,173
287.5,UDP,152
287.6,UDP,625
287.7,UDP,76
288.3,TCP,279
288.3,UDP,147
288.7,TCP,384
288.8,TCP,264
289.3,TCP,457
289.4,TCP,732
289.4,UDP,1611
289.5,UDP,2850
289.6,UDP,176
289.9,UDP,169
290.3,UDP,173
291.2,TCP,276
292.5,UDP,845
292.6,UDP,1597
292.7,UDP,988
292.9,UDP,87
293.0,UDP,82
293.5,UDP,173
294.6,TCP,899
294.7,TCP,597
295.3,TCP,14900
295.4,TCP,10049
295.5,UDP,246
295.6,TCP,2556
295.6,UDP,961
295.7,TCP,550
295.7,UDP,852
295.8,UDP,738
295.9,UDP,728
296.0,UDP,169
296.2,TCP,276
296.7,UDP,82
297.8,TCP,74
297.9,TCP,4518
298.0,TCP,3156
298.1,TCP,54
298.3,TCP,142
298.3,UDP,70
298.4,TCP,137
298.4,UDP,77
298.6,UDP,845
298.7,UDP,345
298.8,UDP,514
298.9,UDP,169
299.0,UDP,1007
299.1,UDP,719
299.6,TCP,54
299.9,UDP,82
301.1,TCP,439
301.2,TCP,276
301.5,TCP,463
301.6,TCP,368
301.6,UDP,1048
301.7,TCP,1202
301.7,UDP,2032
301.8,TCP,4743
301.8,UDP,2940
301.9,TCP,797
301.9,UDP,1573
302.0,UDP,961
302.1,TCP,108
302.1,UDP,52
302.2,UDP,1284
302.3,UDP,273
302.4,TCP,6573
302.5,TCP,216
302.7,TCP,162
303.0,UDP,582
303.1,TCP,563
303.1,UDP,82
303.4,UDP,601
303.6,UDP,49
304.1,TCP,2308
304.1,UDP,524
304.2,TCP,54
304.2,UDP,205
304.6,UDP,174
304.7,UDP,671
304.8,UDP,169
304.9,TCP,54
304.9,UDP,542
305.0,UDP,205
305.1,TCP,54
305.2,UDP,271
305.4,TCP,54
305.4,UDP,1375
305.5,UDP,386
305.6,UDP,92
305.7,UDP,205
305.8,TCP,54
305.8,UDP,46
306.0,TCP,127
306.0,UDP,46
306.1,TCP,515
306.3,TCP,1232
306.3,UDP,354
306.4,TCP,159
306.4,UDP,13140
306.5,TCP,219
306.5,UDP,1694
306.6,UDP,1199
306.8,TCP,54
306.8,UDP,962
306.9,UDP,70
307.0,UDP,321
307.2,UDP,180
307.3,UDP,2007
307.4,UDP,1416
307.5,UDP,179
307.6,UDP,155
307.7,UDP,770
307.9,UDP,523
308.0,UDP,482
308.3,TCP,279
308.3,UDP,1906
308.5,UDP,489
308.6,UDP,2079
308.7,TCP,431
308.7,UDP,4046
308.8,TCP,1934
308.8,UDP,508
308.9,TCP,108
308.9,UDP,159
309.0,UDP,1569
309.1,UDP,339
309.3,TCP,723
309.3,UDP,361
309.4,UDP,306
309.5,UDP,326
309.7,UDP,393
309.8,UDP,385
309.9,UDP,76
310.0,UDP,193
310.1,UDP,76
310.2,UDP,7067
310.3,UDP,544
310.4,UDP,223
310.5,UDP,206
310.6,UDP,1349
310.7,UDP,1951
310.8,TCP,216
310.8,UDP,492
310.9,TCP,108
310.9,UDP,581
311.0,TCP,54
311.0,UDP,492
311.1,TCP,54
311.1,UDP,699
311.2,TCP,162
311.2,UDP,439
311.3,TCP,54
311.3,UDP,281
311.4,TCP,108
311.4,UDP,383
311.6,UDP,646
311.7,TCP,216
311.9,TCP,54
311.9,UDP,1743
312.0,UDP,139
312.2,TCP,330
312.2,UDP,1037
312.3,UDP,668
312.5,TCP,448
312.5,UDP,1489
312.6,TCP,54
312.6,UDP,151
312.7,TCP,54
312.8,TCP,506
312.8,UDP,2859
312.9,UDP,681
313.1,TCP,4592
313.1,UDP,1370
313.2,TCP,2553
313.2,UDP,1138
313.3,TCP,856
313.3,UDP,605
313.4,TCP,4592
313.4,UDP,823
313.5,TCP,162
313.5,UDP,770
313.6,UDP,80
313.7,TCP,478
313.7,UDP,1263
313.8,TCP,162
313.8,UDP,997
313.9,UDP,740
314.0,UDP,692
314.1,UDP,222
314.2,UDP,4175
314.3,UDP,1274
314.4,UDP,583
314.5,UDP,432
314.6,UDP,713
314.7,UDP,750
314.8,UDP,2049
314.9,UDP,544
315.0,UDP,1062
315.1,UDP,1531
315.2,UDP,856
315.3,UDP,662
315.4,UDP,486
315.5,UDP,607
315.6,UDP,443
315.7,UDP,552
315.8,UDP,517
315.9,UDP,541
316.0,UDP,496
316.1,UDP,542
316.2,TCP,276
316.2,UDP,896
316.3,UDP,659
316.4,UDP,544
316.5,UDP,552
316.6,UDP,430
316.7,UDP,563
316.8,UDP,1168
316.9,UDP,580
317.0,UDP,857
317.1,UDP,880
317.2,UDP,895
317.3,UDP,618
317.4,UDP,541
317.5,UDP,764
317.6,UDP,285
317.7,UDP,1405
317.8,UDP,82
317.9,UDP,893
318.0,UDP,2149
318.1,UDP,563
318.2,UDP,997
318.3,TCP,279
318.3,UDP,2378
318.4,UDP,484
318.5,UDP,525
318.6,UDP,558
318.7,UDP,498
318.8,UDP,540
318.9,UDP,395
319.0,UDP,513
319.1,UDP,782
319.2,UDP,955
319.3,TCP,521
319.3,UDP,517
319.4,TCP,252
319.4,UDP,691
319.5,UDP,777
319.6,UDP,616
319.7,UDP,523
319.8,UDP,918
319.9,UDP,769
320.0,UDP,835
320.1,UDP,746
320.2,UDP,954
320.3,UDP,709
320.4,UDP,587
320.5,UDP,580
320.6,UDP,605
320.7,UDP,565
320.8,UDP,561
320.9,UDP,395
321.0,UDP,779
321.1,UDP,1009
321.2,TCP,276
321.2,UDP,2865
321.3,UDP,1270
321.4,UDP,579
321.5,UDP,927
321.6,UDP,670
321.7,UDP,1016
321.8,UDP,532
321.9,UDP,681
322.0,UDP,584
322.1,UDP,586
322.2,UDP,1120
322.3,UDP,771
322.4,UDP,872
322.5,UDP,926
322.6,UDP,751
