time,type,traffic_flow
166.0,TCP,594
166.1,TCP,501
166.2,TCP,1300
166.4,TCP,435
166.5,TCP,334
166.6,TCP,1214
166.7,TCP,334
166.8,TCP,1319
167.0,TCP,1213
167.1,TCP,167
167.3,TCP,470
167.4,TCP,963
167.6,TCP,1236
167.7,TCP,167
167.8,TCP,220
167.9,TCP,334
168.0,TCP,1266
168.1,TCP,136
168.2,TCP,976
168.3,TCP,167
168.5,TCP,167
168.6,TCP,967
168.8,TCP,387
168.9,TCP,334
169.0,TCP,734
169.1,TCP,167
169.2,TCP,1452
169.4,TCP,967
169.5,TCP,334
169.6,TCP,168
169.7,TCP,167
169.8,TCP,1864
170.0,TCP,101
170.1,TCP,233
170.2,TCP,866
170.3,TCP,167
170.4,TCP,167
170.6,TCP,901
170.7,TCP,167
170.8,TCP,390
171.0,TCP,1033
171.3,TCP,167
171.4,TCP,998
171.6,TCP,1361
171.7,TCP,167
171.8,TCP,220
171.9,TCP,167
172.0,TCP,1098
172.2,TCP,967
172.3,TCP,167
172.5,TCP,335
172.6,TCP,906
172.8,TCP,1955
172.9,TCP,255
173.0,TCP,66
173.1,TCP,167
173.2,TCP,800
173.3,TCP,410
173.4,TCP,167
173.5,TCP,136
173.6,TCP,765
173.7,TCP,339
173.8,TCP,800
173.9,TCP,387
174.0,TCP,167
174.2,TCP,967
174.3,TCP,916
174.4,TCP,574
174.6,TCP,334
174.7,TCP,167
174.8,TCP,1002
174.9,TCP,628
175.0,TCP,1597
175.1,TCP,268
175.2,TCP,167
175.3,TCP,448
175.4,TCP,1099
175.5,TCP,167
175.6,TCP,901
175.7,TCP,334
175.8,TCP,167
175.9,TCP,220
176.0,TCP,1301
176.1,TCP,167
176.2,TCP,1132
176.3,TCP,268
176.4,TCP,167
176.5,TCP,167
176.6,TCP,1063
176.7,TCP,167
176.8,TCP,167
176.9,TCP,855
177.0,TCP,972
177.1,TCP,1056
177.2,TCP,1129
177.3,TCP,167
177.4,TCP,501
177.5,TCP,167
177.6,TCP,1094
177.7,TCP,501
177.8,TCP,339
177.9,TCP,321
178.0,TCP,1362
178.1,TCP,303
178.2,TCP,936
178.3,TCP,504
178.4,TCP,520
178.6,TCP,2033
178.7,TCP,471
178.8,TCP,1003
178.9,TCP,665
179.0,TCP,1953
179.1,TCP,564
179.2,TCP,259
179.3,TCP,167
179.4,TCP,1198
179.5,TCP,170
179.6,TCP,1231
179.7,TCP,385
179.8,TCP,473
179.9,TCP,760
180.0,TCP,1241
180.1,TCP,602
180.2,TCP,167
180.3,TCP,139
180.4,TCP,1169
180.5,TCP,661
180.6,TCP,1075
180.7,TCP,268
180.8,TCP,1235
180.9,TCP,491
181.0,TCP,931
181.1,TCP,334
181.2,TCP,1006
181.3,TCP,1313
181.4,TCP,1276
181.5,TCP,337
181.6,TCP,1008
181.7,TCP,334
181.8,TCP,805
181.9,TCP,1141
182.0,TCP,312
182.1,TCP,167
182.2,TCP,1502
182.3,TCP,479
182.4,TCP,1111
182.5,TCP,755
182.6,TCP,906
182.7,TCP,167
182.8,TCP,589
182.9,TCP,238
183.0,TCP,74
183.1,TCP,1684
183.2,TCP,334
183.3,TCP,275
183.4,TCP,1798
183.5,TCP,544
183.6,TCP,875
183.7,TCP,334
183.8,TCP,1397
183.9,TCP,466
184.0,TCP,1038
184.1,TCP,1687
184.2,TCP,1143
184.3,TCP,233
184.4,TCP,741
184.5,TCP,401
184.6,TCP,1143
184.7,TCP,1162
184.8,TCP,334
184.9,TCP,334
185.0,TCP,2442
185.1,TCP,154
185.2,TCP,514
185.3,TCP,939
185.4,TCP,1242
185.5,TCP,501
185.6,TCP,2544
185.7,TCP,66
185.8,TCP,1403
185.9,TCP,1154
186.1,TCP,321
186.2,TCP,2013
186.3,TCP,101
186.4,TCP,334
186.5,TCP,1058
186.6,TCP,1106
186.7,TCP,268
186.7,UDP,613
186.8,TCP,1082
186.9,TCP,2061
187.0,TCP,334
187.1,TCP,1386
187.2,TCP,1164
187.3,TCP,167
187.4,TCP,974
187.5,TCP,167
187.6,TCP,1157
187.7,TCP,1275
187.8,TCP,998
187.9,TCP,101
188.0,TCP,2007
188.1,TCP,387
188.2,TCP,167
188.3,TCP,1203
188.4,TCP,564
188.5,TCP,803
188.6,TCP,1037
188.7,TCP,752
188.8,TCP,501
188.9,TCP,952
189.0,TCP,411
189.1,TCP,756
189.2,TCP,1290
189.3,TCP,334
189.4,TCP,811
189.5,TCP,1088
189.7,TCP,602
189.8,TCP,1373
189.9,TCP,101
190.0,TCP,369
190.1,TCP,961
190.2,TCP,462
190.3,TCP,686
190.4,TCP,1603
190.5,TCP,167
190.6,TCP,501
190.7,TCP,785
190.8,TCP,614
190.9,TCP,501
191.0,TCP,1277
191.1,TCP,220
191.2,TCP,1100
191.3,TCP,807
191.5,TCP,501
191.6,TCP,1476
191.8,TCP,536
191.9,TCP,808
192.0,TCP,368
192.1,TCP,589
192.2,TCP,1025
192.3,TCP,268
192.4,TCP,837
192.5,TCP,1040
192.7,TCP,268
192.8,TCP,1446
193.0,TCP,803
193.1,TCP,996
193.2,TCP,467
193.3,TCP,501
193.4,TCP,2342
193.5,TCP,369
193.6,TCP,768
193.7,TCP,1271
193.8,TCP,317
193.9,TCP,1001
194.0,TCP,2530
194.1,TCP,220
194.2,TCP,1045
194.3,TCP,1374
194.4,TCP,369
194.5,TCP,768
194.6,TCP,574
194.7,TCP,167
194.8,TCP,747
194.9,TCP,574
195.0,TCP,334
195.1,TCP,387
195.2,TCP,1142
195.3,TCP,167
195.4,TCP,571
195.5,TCP,909
195.6,TCP,101
195.7,TCP,435
195.8,TCP,587
196.0,TCP,435
196.1,TCP,671
196.2,TCP,435
196.3,TCP,268
196.4,TCP,869
196.6,TCP,268
196.7,TCP,438
196.9,TCP,167
197.0,TCP,539
197.1,TCP,220
197.2,TCP,167
197.3,TCP,473
197.4,TCP,66
197.5,TCP,167
197.6,TCP,643
197.8,TCP,593
197.9,TCP,539
198.1,TCP,699
198.2,TCP,473
198.4,TCP,268
198.5,TCP,605
198.7,TCP,268
198.8,TCP,741
199.0,TCP,202
199.1,TCP,825
199.4,TCP,807
199.7,TCP,807
200.0,TCP,807
200.1,TCP,220
200.2,TCP,407
200.3,TCP,891
200.4,TCP,66
200.6,TCP,873
200.8,TCP,167
200.9,TCP,963
201.1,TCP,554
201.2,TCP,552
201.3,TCP,101
201.4,TCP,66
201.5,TCP,736
201.6,TCP,167
201.8,TCP,744
201.9,TCP,101
202.0,TCP,66
202.1,TCP,1020
202.2,TCP,66
202.4,TCP,539
202.5,TCP,167
202.7,TCP,539
202.8,TCP,101
202.9,TCP,219
203.0,TCP,992
203.1,TCP,220
203.2,TCP,167
203.3,TCP,539
203.4,TCP,167
203.6,TCP,517
203.7,TCP,167
203.9,TCP,372
204.1,TCP,387
204.2,TCP,372
204.3,TCP,167
204.5,TCP,372
204.7,TCP,322
204.8,TCP,372
204.9,TCP,167
205.1,TCP,679
205.2,TCP,101
205.3,TCP,66
205.4,TCP,372
