time,type,traffic_flow
102.9,UDP,528
103.0,TCP,2258
103.1,TCP,3316
103.2,TCP,2594
103.3,TCP,13147
103.4,TCP,2346
103.5,TCP,2889
103.6,TCP,781
103.7,TCP,2192
103.7,UDP,271
103.8,TCP,9776
103.9,TCP,1695
104.0,TCP,1579
104.1,TCP,1760
104.2,TCP,1648
104.3,TCP,1631
104.4,TCP,1587
104.5,TCP,1588
104.6,TCP,1607
104.7,TCP,2111
104.8,TCP,1579
104.9,TCP,1601
105.0,TCP,1615
105.1,TCP,969
105.2,TCP,66968
105.2,UDP,276
105.3,TCP,161832
105.3,UDP,926
105.4,TCP,53901
105.4,UDP,335
105.5,TCP,68838
105.6,TCP,1075
105.7,TCP,54
105.9,TCP,694
106.0,TCP,2707
106.1,TCP,2821
106.6,TCP,278
106.7,TCP,422
106.7,UDP,734
106.8,TCP,6348
106.9,TCP,30637
107.0,TCP,2179
107.0,UDP,248
107.1,TCP,34967
107.2,TCP,1755
107.2,UDP,1200
107.3,TCP,19767
107.3,UDP,551
107.4,TCP,50244
107.4,UDP,399
107.5,TCP,72682
107.6,TCP,98881
107.7,TCP,83608
107.8,TCP,92026
107.9,TCP,54097
108.1,TCP,236
108.1,UDP,563
108.2,TCP,43896
108.3,TCP,12166
108.4,TCP,57377
108.5,TCP,7370
108.6,TCP,270
108.7,TCP,270
109.0,TCP,108
109.5,TCP,97
109.9,TCP,765
109.9,UDP,313
110.0,TCP,4789
110.1,TCP,2489
110.2,TCP,54
110.5,TCP,66
110.8,TCP,108
110.9,TCP,324
111.2,TCP,216
111.7,TCP,313
112.0,UDP,71
112.1,UDP,585
112.2,TCP,50852
112.3,TCP,4636
112.3,UDP,227
112.4,TCP,55341
112.5,TCP,942
112.5,UDP,156
112.6,TCP,220820
112.6,UDP,278
112.7,TCP,19503
112.7,UDP,77
112.8,TCP,88120
112.8,UDP,402
112.9,TCP,708656
113.0,TCP,765371
113.1,TCP,768733
113.2,TCP,764502
113.3,TCP,404339
113.4,TCP,858251
113.5,TCP,153551
113.6,TCP,45298
113.7,TCP,18557
113.8,TCP,1529
113.9,TCP,1595
114.0,TCP,18185
114.1,TCP,1542
114.2,TCP,1039
114.3,TCP,37636
114.4,TCP,1943
114.4,UDP,187
114.5,TCP,3554
114.5,UDP,197
114.6,TCP,21088
114.7,TCP,9803
114.7,UDP,277
114.8,TCP,7015
114.9,TCP,276
115.0,TCP,331
115.1,TCP,228
115.6,TCP,174
116.1,TCP,54
116.2,TCP,120
116.3,TCP,108
116.5,TCP,108
116.6,TCP,66
116.7,TCP,108
117.3,TCP,732
117.4,TCP,97
117.5,TCP,1752
117.6,TCP,186
117.7,TCP,54
118.0,TCP,156
118.1,TCP,210
118.6,TCP,66
118.8,UDP,71
118.9,UDP,1204
119.0,TCP,476
119.0,UDP,391
119.1,TCP,1707
119.2,TCP,6360
119.3,TCP,9869
119.4,TCP,1424
119.4,UDP,391
119.5,TCP,1673
119.6,TCP,6915
119.7,TCP,11098
119.8,TCP,28987
119.8,UDP,373
119.9,TCP,219637
120.0,TCP,7692
120.2,TCP,242
120.4,TCP,51981
120.4,UDP,75
120.5,TCP,74282
120.5,UDP,319
120.6,TCP,32761
120.6,UDP,254
120.7,TCP,36874
120.7,UDP,361
120.8,TCP,27560
120.8,UDP,324
120.9,TCP,28831
121.0,TCP,9348
121.1,TCP,6065
121.2,TCP,32427
121.3,TCP,844
121.4,UDP,76
121.5,TCP,1193
121.5,UDP,330
121.6,TCP,7608
121.7,TCP,1682
122.5,TCP,720
122.6,TCP,66
123.1,TCP,1251
123.2,TCP,814
123.3,TCP,108
123.5,TCP,193
123.6,TCP,1070
123.7,TCP,162
123.8,TCP,93
123.9,TCP,147
124.3,TCP,54
124.4,TCP,54
124.6,TCP,66
124.7,TCP,819
124.7,UDP,659
124.8,TCP,6546
124.8,UDP,622
124.9,TCP,6297
125.0,TCP,409
125.2,TCP,19600
125.3,TCP,58878
125.4,TCP,6027
125.4,UDP,224
125.5,TCP,1208
125.6,TCP,18254
125.7,TCP,59938
125.8,TCP,16884
125.8,UDP,460
125.9,TCP,112407
125.9,UDP,69
126.0,TCP,303184
126.0,UDP,1292
126.1,TCP,157290
126.1,UDP,593
126.2,TCP,279560
126.2,UDP,198
126.3,TCP,58093
126.4,TCP,54
127.3,TCP,74
127.3,UDP,229
127.4,TCP,7178
127.5,TCP,108
127.9,UDP,69
128.0,TCP,15925
128.0,UDP,701
128.1,TCP,20522
128.4,TCP,5032
128.4,UDP,329
128.5,TCP,4874
128.6,TCP,45143
128.6,UDP,768
128.7,TCP,2885
128.7,UDP,760
128.8,TCP,191739
128.8,UDP,871
128.9,TCP,28811
129.0,TCP,40364
129.1,TCP,17724
129.1,UDP,521
129.2,TCP,70174
129.2,UDP,315
129.3,TCP,121936
129.4,TCP,344
129.5,TCP,20161
129.7,TCP,28239
129.7,UDP,79
129.8,TCP,57652
129.8,UDP,509
129.9,TCP,6267
129.9,UDP,152
130.0,TCP,1332
130.5,TCP,174
131.0,TCP,54
131.1,TCP,54
131.3,TCP,54
131.4,TCP,54
131.5,TCP,108
131.6,TCP,72040
131.7,TCP,216
131.8,TCP,108
132.0,TCP,108
132.6,TCP,623
133.0,TCP,74
133.0,UDP,801
133.1,TCP,5411
133.2,TCP,1444
133.2,UDP,283
133.3,TCP,2151
133.4,TCP,17264
133.5,TCP,4965
133.5,UDP,272
133.6,TCP,3299
133.6,UDP,283
133.7,TCP,12503
133.7,UDP,78
133.8,TCP,14733
133.8,UDP,264
133.9,TCP,278089
134.0,TCP,64217
134.0,UDP,228
134.1,TCP,16137
134.1,UDP,73
134.2,TCP,2257
134.3,TCP,9829
134.3,UDP,78
134.4,TCP,12902
134.4,UDP,458
134.5,TCP,1057
135.7,TCP,5274
135.7,UDP,1110
135.8,TCP,852
136.1,TCP,74
136.1,UDP,574
136.2,TCP,4232
136.3,TCP,8379
136.4,TCP,108
138.3,UDP,358
138.4,TCP,5262
138.5,TCP,2423
138.5,UDP,206
138.6,TCP,14258
138.7,TCP,7445
138.7,UDP,179
138.8,TCP,4010
138.8,UDP,228
138.9,TCP,23840
138.9,UDP,485
139.0,TCP,278421
139.1,TCP,210573
139.3,TCP,84457
139.4,TCP,88613
139.5,TCP,5493
139.7,TCP,108
141.6,TCP,7500
141.6,UDP,196
141.7,TCP,174
142.1,TCP,22155
142.2,TCP,270
143.3,TCP,66
143.9,TCP,240
145.4,TCP,66
146.4,TCP,66
146.6,TCP,66
146.8,TCP,66
148.7,TCP,310
148.8,TCP,894
148.9,TCP,1555
149.0,TCP,54
153.5,TCP,66
156.5,TCP,74
156.5,UDP,247
156.6,TCP,9397
156.7,TCP,1133
156.9,TCP,805
156.9,UDP,275
157.0,TCP,5472
157.1,TCP,1867
157.2,TCP,907
157.3,TCP,132
158.3,TCP,236
163.9,TCP,240
165.2,TCP,242
165.8,TCP,97
171.6,TCP,139
171.7,TCP,174
178.1,TCP,66
183.9,TCP,93
184.0,TCP,147
185.3,TCP,268
185.4,TCP,268
185.5,TCP,799
185.6,TCP,1832
185.7,TCP,188176
185.8,TCP,520602
185.9,TCP,702410
186.0,TCP,762700
186.1,TCP,733252
186.2,TCP,282142
186.3,TCP,881958
186.4,TCP,771032
186.5,TCP,720872
186.6,TCP,767704
186.7,TCP,794290
186.8,TCP,721386
186.9,TCP,758380
187.0,TCP,634298
187.1,TCP,771258
187.2,TCP,735160
187.3,TCP,772036
187.4,TCP,836248
187.5,TCP,366034
187.6,TCP,471468
187.7,TCP,666300
187.8,TCP,1140752
187.9,TCP,835654
188.0,TCP,687734
188.1,TCP,815870
188.2,TCP,727250
188.3,TCP,322742
188.4,TCP,1197068
188.5,TCP,756834
188.6,TCP,750098
188.7,TCP,730856
188.8,TCP,775680
188.9,TCP,776302
189.0,TCP,737234
189.1,TCP,740590
189.2,TCP,799150
189.3,TCP,673366
189.4,TCP,810628
189.5,TCP,749928
189.6,TCP,716050
189.7,TCP,811288
189.8,TCP,746572
189.9,TCP,738954
190.0,TCP,774590
190.1,TCP,598888
190.2,TCP,806094
190.3,TCP,769556
190.4,TCP,791104
190.5,TCP,758974
190.6,TCP,781982
190.7,TCP,775006
190.8,TCP,756320
190.9,TCP,761534
191.0,TCP,663165
191.1,TCP,793724
191.2,TCP,692674
191.3,TCP,768058
191.4,TCP,673484
191.5,TCP,454748
191.5,UDP,78
191.6,TCP,673946
191.7,TCP,856918
191.8,TCP,687828
191.9,TCP,594592
191.9,UDP,346
192.0,TCP,622900
192.1,TCP,505290
192.2,TCP,490724
192.3,TCP,540238
192.4,TCP,379609
192.5,TCP,450336
192.5,UDP,77
192.6,TCP,412088
192.7,TCP,594356
192.8,TCP,611580
192.9,TCP,557458
193.0,TCP,486774
193.1,TCP,564266
193.2,TCP,715680
193.3,TCP,842666
193.4,TCP,377168
193.5,TCP,868126
193.5,UDP,79
193.6,TCP,385920
193.6,UDP,86
193.7,TCP,421650
193.8,TCP,420982
193.8,UDP,240
193.9,TCP,389286
193.9,UDP,176
194.0,TCP,691682
194.1,TCP,309382
194.2,TCP,1129585
194.3,TCP,827052
194.4,TCP,1144681
194.5,TCP,772254
194.5,UDP,86
194.6,TCP,777911
194.7,TCP,767139
194.7,UDP,128
194.8,TCP,771362
194.9,TCP,747500
195.0,TCP,752544
195.1,TCP,733210
195.2,TCP,730175
195.3,TCP,751152
195.4,TCP,769594
195.5,TCP,724782
195.6,TCP,779314
195.7,TCP,724914
195.8,TCP,816912
195.9,TCP,550456
196.0,TCP,71182
196.1,TCP,195092
196.2,TCP,177470
196.3,TCP,106612
196.4,TCP,127192
196.5,TCP,123114
196.6,TCP,111604
196.7,TCP,97464
196.8,TCP,94146
196.9,TCP,91674
197.0,TCP,102526
197.1,TCP,100136
197.2,TCP,104732
197.3,TCP,91406
197.4,TCP,98868
197.5,TCP,103332
197.6,TCP,98934
197.7,TCP,103332
197.8,TCP,98802
197.9,TCP,101932
198.0,TCP,92950
198.1,TCP,87564
198.2,TCP,95418
198.3,TCP,107598
198.4,TCP,97402
198.5,TCP,90075
198.6,TCP,109752
198.7,TCP,109196
198.8,TCP,92426
198.9,TCP,88706
199.0,TCP,102394
199.1,TCP,98868
199.2,TCP,103332
199.3,TCP,98736
199.4,TCP,101734
199.5,TCP,95672
199.6,TCP,97270
199.7,TCP,101734
199.8,TCP,101800
199.9,TCP,98670
200.0,TCP,96008
200.1,TCP,95136
200.2,TCP,105146
200.3,TCP,94668
200.4,TCP,106000
200.5,TCP,85840
200.6,TCP,77254
200.7,TCP,112656
200.8,TCP,104666
200.9,TCP,95804
201.0,TCP,106198
201.1,TCP,98868
201.2,TCP,101866
201.3,TCP,94536
201.4,TCP,101668
201.5,TCP,100334
201.6,TCP,101800
201.7,TCP,100466
201.8,TCP,100334
201.9,TCP,100334
202.0,TCP,96014
202.1,TCP,94878
202.2,TCP,96134
202.3,TCP,104798
202.4,TCP,98934
202.5,TCP,104666
202.6,TCP,92128
202.7,TCP,89746
202.8,TCP,100796
202.9,TCP,100268
203.0,TCP,100334
203.1,TCP,94470
203.2,TCP,103332
203.3,TCP,101866
203.4,TCP,103332
203.5,TCP,101932
203.6,TCP,85927
203.7,TCP,82472
203.8,TCP,99396
203.9,TCP,106291
204.0,TCP,98736
204.1,TCP,103413
204.2,TCP,95870
204.3,TCP,98736
204.4,TCP,104600
204.5,TCP,103134
204.6,TCP,92872
204.7,TCP,107598
204.8,TCP,94404
204.9,TCP,103068
205.0,TCP,97318
205.1,TCP,84182
205.2,TCP,90250
205.3,TCP,100910
205.4,TCP,103530
205.5,TCP,98934
205.6,TCP,100334
205.7,TCP,98802
205.8,TCP,98868
205.9,TCP,100268
206.0,TCP,100334
206.1,TCP,103274
206.2,TCP,99379
206.3,TCP,100080
206.4,TCP,53838
206.4,UDP,196
206.5,TCP,67067
206.6,TCP,12206
206.7,TCP,66
207.1,TCP,97
207.9,TCP,97
208.3,TCP,530
208.4,TCP,66
208.7,TCP,813
208.8,TCP,453
208.8,UDP,187
208.9,TCP,27075
209.0,TCP,1365
209.0,UDP,190
209.7,TCP,97
210.0,TCP,194
210.0,UDP,429
210.1,TCP,19640
210.2,TCP,8077
210.2,UDP,435
210.3,TCP,20788
210.3,UDP,88
210.4,TCP,255316
210.5,TCP,291952
210.6,TCP,383369
210.7,TCP,3358
210.7,UDP,346
210.8,TCP,205630
210.9,TCP,314866
211.0,TCP,416024
211.1,TCP,337867
211.1,UDP,346
211.2,TCP,2185
211.2,UDP,445
211.3,TCP,196065
211.4,TCP,203478
211.5,TCP,332447
211.6,TCP,307634
211.7,TCP,294488
211.8,TCP,2375
211.8,UDP,524
211.9,TCP,152657
212.0,TCP,235994
212.1,TCP,155448
212.2,TCP,137936
212.3,TCP,142334
212.4,TCP,96888
212.5,TCP,174586
212.6,TCP,195176
212.7,TCP,80245
213.4,TCP,97
214.0,TCP,313
214.1,TCP,66
215.1,TCP,5294
215.1,UDP,3856
215.2,TCP,9397
215.2,UDP,594
215.3,TCP,4384
215.3,UDP,444
215.4,TCP,1416
215.6,TCP,822
215.8,TCP,54
216.0,TCP,54
216.1,TCP,768
216.1,UDP,156
216.4,TCP,54
216.4,UDP,78
216.7,UDP,398
216.8,TCP,626
216.8,UDP,658
216.9,TCP,2366
216.9,UDP,91
217.0,TCP,5580
217.1,TCP,2520
217.2,TCP,132
217.7,TCP,54
218.1,TCP,74
218.1,UDP,1083
218.2,TCP,320
218.2,UDP,323
218.3,TCP,697
218.6,TCP,228
218.7,TCP,324
218.8,TCP,376
218.8,UDP,435
218.9,TCP,49162
219.0,TCP,234254
219.0,UDP,89
219.1,TCP,217888
219.1,UDP,89
219.2,TCP,154062
219.3,TCP,166071
219.4,TCP,117908
219.5,TCP,170242
219.6,TCP,212636
219.7,TCP,229042
219.8,TCP,45932
220.0,TCP,3811
220.1,TCP,54
220.2,TCP,58706
220.3,TCP,9370
220.4,TCP,54
220.5,TCP,22056
220.6,TCP,47207
220.7,TCP,69302
220.9,TCP,24988
221.0,TCP,3299
222.1,TCP,108
222.2,TCP,120
222.4,TCP,324
222.7,TCP,54
222.9,TCP,108
224.0,TCP,240
225.1,TCP,108
225.2,TCP,108
225.7,TCP,54
225.8,TCP,8760
225.8,UDP,3697
225.9,TCP,8381
225.9,UDP,1567
226.0,TCP,2734
226.1,TCP,216
226.2,TCP,336
226.3,TCP,618
226.5,TCP,394
226.5,UDP,591
226.6,TCP,873
226.7,TCP,726
226.8,TCP,108
227.1,TCP,893
227.1,UDP,846
227.2,TCP,18346
227.2,UDP,91
227.3,TCP,192356
227.3,UDP,89
227.4,TCP,66
227.6,TCP,660
227.7,TCP,54
227.8,TCP,54
229.1,TCP,228
229.3,TCP,336
229.4,TCP,324
229.5,TCP,54
229.6,TCP,3753
229.6,UDP,524
229.7,TCP,66
229.7,UDP,156
229.8,TCP,171036
229.8,UDP,245
229.9,TCP,487184
229.9,UDP,89
230.0,TCP,67674
230.1,TCP,54
230.3,TCP,108
230.4,TCP,108
230.5,TCP,215
230.6,TCP,108
230.7,TCP,485
230.7,UDP,196
230.8,TCP,3912
230.9,TCP,132
232.9,TCP,444
233.2,TCP,162
233.4,TCP,108
233.9,TCP,54
234.7,TCP,97
235.8,TCP,120
236.0,TCP,120
236.2,TCP,54
238.6,TCP,214
238.7,TCP,214
238.8,TCP,2030
238.9,TCP,1200
239.0,TCP,557726
239.1,TCP,617434
239.2,TCP,722260
239.3,TCP,737518
239.4,TCP,729706
239.5,TCP,742764
239.6,TCP,764400
239.7,TCP,758828
239.8,TCP,772352
239.9,TCP,764758
240.0,TCP,758828
240.1,TCP,740836
240.2,TCP,748566
240.3,TCP,750128
240.4,TCP,717794
240.5,TCP,452806
240.6,TCP,1059396
240.7,TCP,769750
240.8,TCP,757378
240.9,TCP,740774
241.0,TCP,780252
241.1,TCP,744938
241.2,TCP,721862
241.3,TCP,787950
241.4,TCP,774228
241.5,TCP,687043
241.6,TCP,793352
241.7,TCP,741104
241.8,TCP,755434
241.9,TCP,744764
242.0,TCP,764098
242.1,TCP,756372
242.2,TCP,773238
242.3,TCP,744818
242.4,TCP,743326
242.5,TCP,760058
242.6,TCP,746047
242.7,TCP,761555
242.8,TCP,672560
242.9,TCP,840228
243.0,TCP,723510
243.1,TCP,750828
243.2,TCP,776984
243.3,TCP,570205
243.4,TCP,603408
243.5,TCP,824614
243.6,TCP,805896
243.7,TCP,746117
243.8,TCP,771032
243.9,TCP,753630
244.0,TCP,605120
244.1,TCP,564010
244.2,TCP,403556
244.3,TCP,606471
244.4,TCP,865978
244.5,TCP,1234434
244.6,TCP,604464
244.7,TCP,643149
244.8,TCP,1053060
244.9,TCP,174988
245.0,TCP,512186
245.1,TCP,566426
245.2,TCP,580268
245.3,TCP,713014
245.4,TCP,715196
245.5,TCP,584078
245.6,TCP,629944
245.7,TCP,584468
245.8,TCP,472054
245.9,TCP,771758
246.0,TCP,570232
246.1,TCP,757980
246.2,TCP,607184
246.3,TCP,512548
246.4,TCP,586284
246.5,TCP,653388
246.6,TCP,693762
246.7,TCP,357604
246.8,TCP,621106
246.9,TCP,338440
247.0,TCP,598144
247.1,TCP,679684
247.2,TCP,614048
247.3,TCP,700604
247.4,TCP,583332
247.5,TCP,830940
247.6,TCP,684368
247.7,TCP,603606
247.8,TCP,539168
247.9,TCP,765790
248.0,TCP,643518
248.1,TCP,704788
248.2,TCP,1177226
248.3,TCP,684472
248.4,TCP,486388
248.5,TCP,809338
248.6,TCP,1171438
248.7,TCP,553814
248.8,TCP,788784
248.9,TCP,933932
249.0,TCP,524900
249.1,TCP,1005564
249.2,TCP,185366
249.3,TCP,197538
249.4,TCP,151352
