time,type,traffic_flow
155.3,UDP,725
155.5,TCP,95
155.6,TCP,54
155.7,TCP,485
155.9,TCP,2374
155.9,UDP,845
156.1,TCP,66
156.2,TCP,1372
156.3,TCP,108
156.4,TCP,714
156.5,TCP,74
156.5,UDP,845
156.6,TCP,1180
156.8,TCP,669
156.9,TCP,162
157.0,TCP,54
158.0,TCP,95
158.1,TCP,54
158.2,TCP,485
158.3,TCP,3343
158.4,TCP,174
158.6,UDP,178
158.7,TCP,148
158.7,UDP,667
158.8,TCP,430
158.9,TCP,11834
159.1,TCP,831
159.3,TCP,54
161.1,TCP,74
161.1,UDP,845
161.2,TCP,66
161.3,TCP,955
161.4,TCP,669
161.5,TCP,162
161.6,TCP,108
161.6,UDP,1047
161.7,TCP,128
161.8,TCP,66
161.9,TCP,327
162.0,TCP,133
162.1,TCP,1466
162.2,TCP,311
162.3,TCP,54
162.4,TCP,54
163.4,UDP,756
163.5,TCP,74
163.5,UDP,89
163.7,TCP,66
163.8,TCP,950
163.9,TCP,830
164.1,TCP,108
164.2,TCP,54
171.7,UDP,178
171.8,TCP,74
171.8,UDP,667
172.0,TCP,413
172.2,TCP,1765
172.4,TCP,54
172.5,TCP,4597
172.6,TCP,74
172.6,UDP,845
172.7,TCP,1095
172.9,TCP,1645
173.0,TCP,216
173.0,UDP,174
173.1,TCP,128
173.1,UDP,873
173.3,TCP,393
173.5,TCP,1881
173.7,TCP,311
173.8,TCP,54
173.9,TCP,54
173.9,UDP,164
174.0,TCP,74
174.0,UDP,1379
174.1,TCP,140
174.2,TCP,1425
174.3,TCP,1185
174.4,TCP,369
174.4,UDP,845
174.5,TCP,1639
174.6,TCP,1281
174.7,TCP,667
174.8,TCP,216
174.9,TCP,54
176.0,TCP,54
176.1,TCP,54
183.2,UDP,613
183.3,TCP,140
183.4,TCP,889
183.5,TCP,352
183.6,TCP,54
183.9,TCP,54
184.0,TCP,54
184.8,UDP,826
184.9,TCP,74
184.9,UDP,221
185.1,TCP,66
185.2,TCP,327
185.3,TCP,1707
185.5,TCP,245
185.6,TCP,108
185.7,TCP,54
